Gross Return,Net Return,Annualised Return,Annualised Volatility,Sharpe,Max Drawdown,Trades,Turnover Units,Long Exposure,Short Exposure,Cash Exposure,Strategy
0.018110554013832658,0.01800855568806603,0.0020844737930423296,0.07230193589063123,0.06493431520397291,-0.23291887408572676,1,1.0,1.0,0.0,0.0,Buy and Hold
-0.030726533358727437,-0.08103949875072436,-0.009811301427377295,0.049516558451787006,-0.17435065740848923,-0.19645486284984903,357,533.0,0.16111111111111112,0.2574074074074074,0.5814814814814815,ML Long-Short
-0.047327392954677805,-0.06627737617159324,-0.007968598215604583,0.03049396145615601,-0.24710531223458737,-0.15200975335749656,201,201.0,0.16111111111111112,0.0,0.8388888888888889,ML Long-Only
0.04942581808258639,0.01505514747071035,0.001744863915059458,0.06089346860643603,0.0590679448143226,-0.18812165926584867,333,333.0,0.7425925925925926,0.0,0.2574074074074074,B&H + ML Overlay
